dt,switch,src,dst,pktcount,bytecount,dur,dur_nsec,tot_dur,flows,packetins,pktperflow,byteperflow,pktrate,Pairflow,Protocol,port_no,tx_bytes,rx_bytes,tx_kbps,rx_kbps,tot_kbps
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,3,4295,238103395,0,10242,10242
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,3885,1492,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,696266117,2964,15398,0,15398
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,3795,1402,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,1,3885,1492,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,4,238103395,4295,10242,0,10242
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,4013,35702456,0,2566,2566
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,3688,1492,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,2,1227633931,5036,7675,0,7675
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,1,3775,1492,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,1,4047,143926620,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,1,3795,1402,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,3,4043,173616899,0,7678,7678
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,2,4137,91947776,0,2571,2571
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,4,199694159,4169,10240,0,10240
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,3,143928631,3917,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,3413,3665,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,2,3413,3665,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,1,3971,26078502,0,2562,2562
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,2,3795,1492,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0
11455,2,10.0.0.1,10.0.0.8,58813,62694658,130,556000000,1.31E+11,4,1943,13533,14426178,451,0,UDP,2,3688,1492,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,1,3994,1562,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,4,3884,3590,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,3,4103,3767,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,3,3590,3884,0,0,0
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,2,3413,3665,0,0,0
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,3,3665,3413,0,0,0
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,3,4463,402651845,0,12818,12818
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,4,3665,3413,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,1,4213,1312,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,2,1001717778,4168,3839,0,3839
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,1,4485,143926690,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,3,279389270,4556,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,2,4014,1562,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,1,4736,135462026,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,4,3884,3590,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,2,4106,19589306,0,3839,3839
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,3,4514,287897858,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,3,5774,722331918,0,3839,3839
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,4139,125201146,0,3837,3837
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,3,287897858,4514,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,4,4103,3697,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,1,3775,1492,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,1,3775,1242,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,3,4127,202403247,0,7676,7676
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,2,3795,1402,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,3,143928631,3917,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,4,450717295,4589,12817,0,12817
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,1,3570,1492,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,4,4103,3697,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,2,4233,1472,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,1,4014,1312,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,1,4233,1382,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,1,4386,110751920,0,3837,3837
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,2,4779,279386824,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,3,5825,558110139,0,3837,3837
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,1,4233,1382,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,3,3767,4103,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,2,3767,4103,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,2,4163,1562,0,0,0
12175,2,10.0.0.4,10.0.0.8,126152,134478032,280,693000000,2.81E+11,2,2242,13299,14176734,443,0,UDP,1,4885,135462096,0,0,0
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,3,173616899,4043,7678,0,7678
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,2,4400,143926614,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,4,3665,3413,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,1,3795,1242,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,2,3688,1492,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,3,3413,3665,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,2,3413,3665,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,4,4211,245551059,0,2580,2580
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,4,238103395,4295,10242,0,10242
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,3,143928631,3917,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,2,3845,1402,0,0,0
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,2,4097,110809038,0,3839,3839
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,1,3921,62806932,0,3839,3839
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,4,3917,143928631,0,0,0
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,3,4169,199694159,0,10240,10240
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,2,638523547,2796,15389,0,15389
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,1,4047,143926620,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,3,3665,3413,0,0,0
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,2,3795,1402,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,2,4126,1472,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,3,3884,3590,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,2,3590,3884,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,1,4778,135462026,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,3,3590,3926,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,2,4106,1542,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,4,3996,3660,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,1,4036,1562,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,1,4013,35702456,0,2566,2566
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,1,4106,1312,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,1,4047,143926620,0,0,0
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,3,3926,3660,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,2,4089,212615142,0,2575,2575
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,3,4295,238103395,0,10242,10242
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,1,3885,1492,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,2,696266117,2964,15398,0,15398
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,4,3665,3413,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,1,3775,1242,0,0,0
11485,2,10.0.0.10,10.0.0.8,34232,35669744,110,689000000,1.11E+11,4,1943,9256,9644752,308,0,UDP,3,4589,450718361,0,12817,12817
12085,2,10.0.0.4,10.0.0.8,85848,91513968,190,666000000,1.91E+11,2,2242,13494,14384604,449,0,UDP,3,4556,287897928,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,4,707935546,5732,1384,0,1384
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,1,3885,1492,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,2,696266117,2964,15398,0,15398
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,4,3665,3413,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,3,4589,450718361,0,12817,12817
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,2,4089,212615142,0,2575,2575
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,1,4013,35702456,0,2566,2566
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,1,3570,1492,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,1,3795,1242,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,2,3688,1492,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,2,3413,3665,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,4,4211,245551059,0,2580,2580
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,1,4047,143926620,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,1,4104,1562,0,0,0
11455,2,10.0.0.2,10.0.0.8,103808,110659328,230,401000000,2.30E+11,4,1943,13533,14426178,451,0,UDP,1,3775,1242,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,4,238103395,4295,10242,0,10242
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,3,3590,3884,0,0,0
11485,2,10.0.0.1,10.0.0.8,72346,77120836,160,559000000,1.61E+11,4,1943,13533,14426178,451,0,UDP,2,3413,3665,0,0,0
11455,2,10.0.0.2,10.0.0.8,103808,110659328,230,401000000,2.30E+11,4,1943,13533,14426178,451,0,UDP,3,3413,3665,0,0,0
11455,2,10.0.0.2,10.0.0.8,103808,110659328,230,401000000,2.30E+11,4,1943,13533,14426178,451,0,UDP,2,3845,1402,0,0,0
11455,2,10.0.0.2,10.0.0.8,103808,110659328,230,401000000,2.30E+11,4,1943,13533,14426178,451,0,UDP,1,3795,1402,0,0,0
11455,2,10.0.0.2,10.0.0.8,103808,110659328,230,401000000,2.30E+11,4,1943,13533,14426178,451,0,UDP,3,4043,173616899,0,7678,7678
11455,2,10.0.0.2,10.0.0.8,103808,110659328,230,401000000,2.30E+11,4,1943,13533,14426178,451,0,UDP,2,4137,91947776,0,2571,2571
11455,2,10.0.0.2,10.0.0.8,103808,110659328,230,401000000,2.30E+11,4,1943,13533,14426178,451,0,UDP,4,199694159,4169,10240,0,10240
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,3,4295,238103395,0,10242,10242
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,2,3907,1562,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,4,3884,3590,0,0,0
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,4,442946406,5228,3839,0,3839
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,3,5732,707934480,0,1384,1384
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,2,987320270,4126,1384,0,1384
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,1,3994,1312,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,1,3994,1312,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,2,3795,1402,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,3,143928631,3917,0,0,0
11485,2,10.0.0.2,10.0.0.8,117341,125085506,260,404000000,2.60E+11,4,1943,13533,14426178,451,0,UDP,4,450717295,4589,12817,0,12817
11935,2,10.0.0.4,10.0.0.8,18301,19508866,40,655000000,40655000000,2,2175,13640,14540240,454,0,UDP,1,4014,1312,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,2,3907,1562,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,4,4556,279389270,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,3,3590,3884,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,2,4064,1472,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,4,3884,3590,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,1,3994,1562,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,1,4308,143970278,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,2,3590,3884,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,3,143928808,4136,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,3,3590,3884,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,2,4014,1472,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,1,4014,1312,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,2,4014,1562,0,0,0
11425,2,10.0.0.2,10.0.0.8,90275,96233150,200,397000000,2.00E+11,4,1943,13534,14427244,451,0,UDP,4,3665,3413,0,0,0
11425,2,10.0.0.2,10.0.0.8,90275,96233150,200,397000000,2.00E+11,4,1943,13534,14427244,451,0,UDP,1,3775,1492,0,0,0
11425,2,10.0.0.2,10.0.0.8,90275,96233150,200,397000000,2.00E+11,4,1943,13534,14427244,451,0,UDP,2,3845,1402,0,0,0
11425,2,10.0.0.2,10.0.0.8,90275,96233150,200,397000000,2.00E+11,4,1943,13534,14427244,451,0,UDP,3,3413,3665,0,0,0
11425,2,10.0.0.2,10.0.0.8,90275,96233150,200,397000000,2.00E+11,4,1943,13534,14427244,451,0,UDP,1,3775,1242,0,0,0
11425,2,10.0.0.2,10.0.0.8,90275,96233150,200,397000000,2.00E+11,4,1943,13534,14427244,451,0,UDP,3,143928631,3917,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,4,3884,3590,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,2,4524,135461934,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,2,3590,3884,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,3,4514,287897858,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,3,287897858,4514,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,2,4064,5191868,0,1384,1384
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,3,5186,428550034,0,1384,1384
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,2,4400,143926614,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,1,3789,1562,0,0,0
11455,2,10.0.0.10,10.0.0.8,24976,26024992,80,686000000,80686000000,4,1943,9242,9630164,308,0,UDP,1,3570,1492,0,0,0
11905,2,10.0.0.4,10.0.0.8,4661,4968626,10,655000000,10655000000,2,2175,0,0,0,0,UDP,3,279389270,4556,0,0,0
